id,loan_amnt,term,installment,grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,active_credit,emp_title,purpose,zip_code,addr_state
197,100000,240,1600,2,4,1,183000,1,0,20,8,0.01,8699.17,49.32,11.24,0,8,Editor of Museum Publications,debt_consolidation,701xx,LA
198,100000,240,1700,2,8,1,210000,0,1,10,7.11,0.01,6401.17,59.84,18.35,0,290,COFCU,debt_consolidation,228xx,VA
199,120000,300,1200,1,5,0,424000,0,1,10,8.05,0.01,8669.83,17.84,30.88,1,346,Instructor,major_purchase,891xx,NV
200,70000,240,1100,1,1,0,611000,0,1,10,5.84,0,9294.83,48.92,8.88,1,374,Attorney,debt_consolidation,631xx,MO
201,110000,240,1900,4,10,1,181000,1,0,30,9,0.99,5710.65,39.04,10.12,0,-8,Pharmacy,debt_consolidation,117xx,NY
202,290000,300,3100,2,4,0,606000,1,1,10,12.95,-0.01,32229.83,60.21,20.12,1,1,Sr. Principal Consultant,debt_consolidation,230xx,VA
203,80000,240,1300,2,1,0,275000,0,0,20,9.95,0.01,4693.17,44.92,22.12,0,295,Department of Veterans Affairs,debt_consolidation,606xx,IL
204,180000,240,2900,2,10,2,506000,0,1,20,8,0.01,47382.83,67.28,14.88,1,357,Police Officer,credit_card,796xx,TX
205,100000,300,1200,3,10,0,250000,1,1,20,14,0.01,16886.35,63.94,32.65,0,510,Ground service agent,credit_card,980xx,WA
206,190000,300,2100,2,2,1,219000,1,0,10,13.11,0.01,9445.17,15.3,23,1,330,Store Manager,debt_consolidation,330xx,FL
207,350000,240,5900,2,10,1,847000,1,0,20,22,0.01,45319.35,36.16,35.35,1,473,Executive Chauffeur,debt_consolidation,113xx,NY
208,30000,240,500,1,2,0,267000,0,1,20,6,-0.01,5953.35,87.16,22.88,1,300,Lease Administrator,credit_card,550xx,MN
209,200000,300,2400,4,9,0,315000,1,0,30,10.16,0,140.26,8.18,33.35,1,0,Group Leader,debt_consolidation,244xx,VA
210,100000,300,1300,4,2,0,394000,1,0,20,9.89,0.01,3351,25.56,25,1,-541,Supervisor,debt_consolidation,782xx,TX
211,100000,240,1700,2,9,1,483000,1,1,10,7.05,0,4175.17,67.5,27.76,1,274,Manager,debt_consolidation,770xx,TX
212,80000,240,1400,3,10,1,655000,1,1,20,14.95,3,5942.83,61.71,31.24,0,355,Operations Officer,credit_card,871xx,NM
213,100000,240,1700,3,2,1,354000,1,0,10,14.89,0.01,4739.35,81.18,27.12,0,-8,Registered Nurse Supervisor,other,333xx,FL
214,20000,240,400,3,1,1,117000,1,0,10,5,0.01,321.52,23.98,6,0,0,Creative Identity,credit_card,908xx,CA
215,210000,300,2500,4,10,1,431000,1,0,30,27.89,-0.01,39541.17,39.71,40.24,0,340,Accountant,debt_consolidation,905xx,CA
216,60000,300,700,5,1,2,140000,0,0,20,7.95,-0.01,12576.83,87.1,13.12,0,2,Scotts MiracleGro,debt_consolidation,917xx,CA
217,160000,240,2600,3,10,1,260000,1,0,20,13.05,0,14665,39.51,22,1,307,Manager,debt_consolidation,863xx,AZ
218,130000,240,2000,2,1,0,210000,0,0,20,4,1,1007.17,12.76,15.76,1,333,Owner/Operator,debt_consolidation,128xx,NY
219,110000,240,1600,1,6,0,497000,1,1,20,8.95,0,18639.48,61.6,51.88,1,272,Senior Procurement Agent,debt_consolidation,840xx,UT
220,90000,240,1500,3,8,0,251000,1,0,10,7.11,1,6196,76.26,26.88,1,342,HR Anaylst,debt_consolidation,705xx,LA
221,100000,240,1500,1,4,1,425000,1,1,10,5,0.01,2768.83,19.14,14,0,4,General Electric,major_purchase,070xx,NJ
222,100000,240,1500,1,10,0,431000,1,1,20,12.05,0,12463.35,50.16,26.88,0,282,A-lert Construction,small_business,298xx,SC
223,40000,240,700,3,6,1,146000,0,0,20,14,0.01,17430.65,89.5,28,0,273,GRFConsulting,major_purchase,923xx,CA
224,40000,240,600,1,10,1,354000,1,1,0,6.95,1.01,1634.52,22.34,38.76,0,0,Mail carrier,credit_card,936xx,CA
225,180000,240,2600,1,10,0,203000,0,1,20,12.11,-0.01,27606.83,43.5,22.24,0,356,wyoming state hospital,debt_consolidation,829xx,WY
226,150000,240,2600,3,2,1,263000,0,0,10,3.95,-0.01,7034.17,74.48,13.12,0,304,Pero Transport,debt_consolidation,334xx,FL
227,50000,240,800,3,3,0,132000,0,0,20,7.05,0.01,3585.52,25.26,10.24,1,3,Teacher,debt_consolidation,326xx,FL
228,100000,240,1700,2,1,1,456000,1,0,10,12.84,0.01,12068,53.44,17.76,0,-1,president,credit_card,432xx,OH
229,150000,240,2600,3,5,1,340000,1,1,10,10.11,0.98,12564.83,74.48,37,1,413,Admissions Advisor ,debt_consolidation,100xx,NY
230,110000,300,1500,4,6,1,215000,1,0,20,9.05,0,8797.48,58.06,12.24,1,4,b and r machine inc.,debt_consolidation,010xx,MA
231,240000,240,4200,4,9,1,394000,0,0,10,12.95,0.01,13006.65,42.98,27.35,0,383,Histotechnologist,credit_card,968xx,HI
232,200000,240,3300,3,4,0,321000,0,0,30,13,-0.01,25263.65,68.16,28.12,0,279,Regional Branch Supervisor,debt_consolidation,620xx,IL
233,180000,300,2400,5,3,1,536000,1,0,10,9.11,0,2634.52,36.96,15.88,0,340,clinical director,other,191xx,PA
234,50000,300,600,3,8,1,300000,1,0,10,12,0.01,17148.65,73.3,32.35,0,322,Senior Legal Assistant,debt_consolidation,088xx,NJ
235,150000,240,2700,4,6,1,228000,1,0,20,5,0,3743.52,92.11,20.12,0,281,license vocational nurse,debt_consolidation,939xx,CA
236,240000,240,4000,3,7,0,269000,1,0,30,16.11,-0.01,8803.65,61.6,30.88,0,-4,Automotive technician,home_improvement,785xx,TX
237,140000,240,2200,1,10,0,564000,1,1,20,17.11,1.01,7513.83,39.04,32.88,1,2,Associate Principal,debt_consolidation,482xx,MI
238,120000,240,2000,2,1,1,306000,1,1,30,22.05,0,9435.35,79.98,33.76,1,4,Retail Sales Consultant,debt_consolidation,967xx,HI
239,190000,240,3200,2,5,2,365000,1,1,20,10.95,-0.01,19686.17,82.14,12.24,1,6,Ichiman-ya Corporation,credit_card,910xx,CA
240,220000,300,2900,5,6,1,270000,1,0,20,6.89,0.01,29770.48,94.42,20.88,1,0,General Manager,debt_consolidation,921xx,CA
241,90000,240,1600,4,2,1,131000,0,0,0,7.05,0,4896.65,63.14,14.35,0,-1,24 Hour Fitness,debt_consolidation,941xx,CA
242,110000,300,1300,3,3,0,244000,0,0,10,7.95,1.01,3920.65,24.66,37.65,1,3,commission sales,debt_consolidation,100xx,NY
243,80000,240,1400,2,1,1,131000,1,0,10,5.05,0.01,6879.83,40.9,9.12,0,2,24 Hour Fitness,debt_consolidation,917xx,CA
244,100000,240,1700,4,9,2,252000,0,0,10,3.95,0,11956.65,95.62,7,0,-4,Associates in Medical Management Inc,debt_consolidation,857xx,AZ
245,220000,240,3300,1,1,1,347000,1,1,10,11,0,6542.65,26.82,14.65,1,5,Associate Quality Engineer,debt_consolidation,276xx,NC
246,320000,240,5900,4,2,0,449000,1,0,30,15.11,-0.01,27326.52,74.71,22.88,0,356,"Logistics Systems Incorporated, LLC",debt_consolidation,290xx,SC
247,350000,240,5900,3,6,1,410000,1,0,0,5.11,0.01,284.17,1.02,5.12,0,1,Chief Technology Officer,debt_consolidation,010xx,MA
248,80000,240,1400,3,6,1,304000,0,0,20,13.95,0.01,24745.83,94.88,27.76,1,-6,Sr. Consultant,debt_consolidation,208xx,MD
249,80000,240,1300,1,10,0,315000,0,1,10,4.11,0.01,4084.48,57.64,9.88,1,275,Chief of Security,home_improvement,351xx,AL
250,220000,300,2800,4,2,2,378000,1,0,20,11,0.99,8846.35,51.48,44.65,0,503,Administrator,debt_consolidation,152xx,PA
251,130000,240,2000,1,10,0,586000,0,1,10,14.05,-0.01,27299.35,20.88,25.65,1,550,Business Operations Mgr,credit_card,750xx,TX
252,300000,300,3400,3,2,2,412000,1,0,20,7.84,0.01,9442.35,55.1,25.65,1,293,assembler,debt_consolidation,551xx,MN
253,40000,240,700,3,1,0,342000,1,0,40,20.05,0,9403.83,49.49,49,0,336,Teacher,medical,310xx,GA
254,100000,240,1700,2,1,1,146000,1,0,10,6.89,1,1750.35,20.66,8.76,0,6,Remote Personal Assistant ,debt_consolidation,601xx,IL
255,340000,300,4600,5,1,1,483000,1,0,10,9.05,0,48044,77.66,22.24,0,0,Exercise Designer/Developer,credit_card,922xx,CA
256,130000,240,2400,5,10,1,303000,1,0,0,3.11,-0.01,3130.65,64.4,4,1,0,CSX Transportation,debt_consolidation,076xx,NJ
257,60000,240,900,1,10,1,660000,1,1,0,12.89,1.01,8157.65,47.11,43.65,1,389,Chief Technical Officer,credit_card,065xx,CT
258,120000,300,1600,5,1,1,719000,1,0,10,8.89,0.01,35123.83,77.9,48.88,1,280,Human Resources Manager,other,606xx,IL
259,100000,240,1600,2,10,0,139000,1,1,20,5.95,0,9633.83,81.66,12.12,1,433,asst mng,credit_card,843xx,UT
260,200000,240,3100,1,10,1,599000,0,1,10,9.95,0.01,2304.35,3.42,24,0,416,owner,home_improvement,920xx,CA
261,180000,240,2800,1,10,0,712000,0,1,0,11,0.01,19620.83,30.31,29.24,0,423,Department of Air Force,debt_consolidation,201xx,VA
262,280000,300,2900,2,10,0,1485000,1,0,20,24.16,0.01,69048.17,43.82,56.35,1,330,Vice President,credit_card,193xx,PA
263,210000,240,3200,1,10,0,306000,0,1,10,6.16,0,11903.35,71.86,12.88,1,471,Realtor,credit_card,922xx,CA
264,300000,300,3800,4,4,0,331000,1,0,10,10.84,0.01,4266.17,32.24,20.12,0,392,HVAC-R  MECHANIC,debt_consolidation,088xx,NJ
265,10000,240,300,3,9,0,124000,1,0,30,8.89,0.01,8745.65,59.64,31.76,0,398,administrative secretary,debt_consolidation,598xx,MT
266,40000,240,700,3,10,1,307000,1,0,10,16.89,1,3529,78.88,27.24,1,5,Customer Service,credit_card,601xx,IL
267,60000,240,1000,3,10,1,244000,1,0,0,4.95,1.99,667,7.78,17.65,0,3,Doorman,debt_consolidation,114xx,NY
268,200000,240,3100,1,10,2,217000,1,1,30,7.84,0.01,33520.83,42.8,15.65,0,278,Curly Horn Partners,debt_consolidation,857xx,AZ
269,180000,300,2100,3,10,0,521000,0,0,10,10.11,0.99,10735.35,59.22,24.35,1,315,Underwriting Trainer,debt_consolidation,481xx,MI
270,350000,240,5600,2,10,1,550000,1,1,30,12.11,0.01,40782,71.5,46.76,0,324,US Army,debt_consolidation,109xx,NY
271,240000,300,2600,2,3,1,394000,0,0,30,16.11,0.01,49690.83,48.28,21.76,1,351,Paramedic,credit_card,124xx,NY
272,90000,240,1600,4,4,0,160000,0,0,20,11,0,18251,69.7,23.35,1,271,call center representative,debt_consolidation,774xx,TX
273,130000,240,2200,2,10,0,400000,0,1,10,12.05,-0.01,20434.17,57.48,23.24,0,455,Palo Verde College,debt_consolidation,859xx,AZ
274,100000,240,1700,2,10,1,250000,0,0,10,15,0,9527.83,44.76,30,1,372,Auxiliary Sevices,debt_consolidation,131xx,NY
275,280000,300,3900,6,4,2,402000,1,0,20,12.95,0.01,15580.35,77.06,28.12,1,320,Payroll Analyst,debt_consolidation,773xx,TX
276,140000,240,2500,2,10,0,322000,0,1,30,20,0.01,28859.83,58.38,29.65,0,394,Hocking valley community hospital ,credit_card,431xx,OH
277,150000,300,1900,4,10,1,230000,1,0,30,9.84,0.01,3787,26.06,32.12,0,2,Academic Advisor/Instructor,debt_consolidation,352xx,AL
278,170000,240,3000,3,4,0,505000,0,0,20,15.95,0,14450.48,87.79,29.65,0,322,underground ,debt_consolidation,898xx,NV
279,300000,240,5000,2,1,0,400000,1,1,20,5.95,0.01,10770.35,76.72,13.35,1,1,Clinical Laboratory Scientist,credit_card,956xx,CA
280,180000,240,3000,2,1,0,599000,0,0,10,14,0,23796.17,40.44,31.65,1,336,Sr. Human Resources Manager,credit_card,605xx,IL
281,220000,300,2700,3,2,1,247000,1,0,20,8.11,0.01,10384.83,37.52,11.88,0,9,Sales Rep,debt_consolidation,015xx,MA
282,110000,240,1800,1,1,1,331000,0,1,10,4,0,5208.83,32.08,8.35,0,2,Outside Claims Representative,credit_card,352xx,AL
283,350000,300,4100,3,10,2,506000,1,1,20,16.05,0.01,36186.65,49.82,33.12,1,362,Captain,debt_consolidation,631xx,MO
284,60000,240,1000,3,9,2,153000,1,1,30,13.95,0.01,8408.65,50.02,20.12,0,492,Transcriptionist,debt_consolidation,159xx,PA
285,150000,240,2300,1,2,0,250000,0,1,10,3.95,-0.01,13305.48,41.54,16.76,1,-4,automotive painter,debt_consolidation,776xx,TX
286,160000,240,2700,3,1,0,222000,0,0,20,5.89,0,7429,42.01,17.35,0,0,Owner,small_business,214xx,MD
287,140000,300,1800,5,6,2,241000,1,0,30,10.05,0,15953.52,96.02,19.24,1,397,Claims Staff Associate,debt_consolidation,210xx,MD
288,100000,240,1600,1,5,1,118000,0,1,20,11.05,0.01,8857.83,81.04,28,0,0,Tech.,credit_card,955xx,CA
289,50000,240,800,2,2,0,150000,0,0,20,6.89,1.01,3617.83,52.48,46.12,1,331,driver,credit_card,207xx,MD
290,150000,240,2400,1,3,1,628000,1,1,10,9.84,0,8983,20.91,27.12,1,3,Owner ,home_improvement,310xx,GA
291,200000,240,3400,2,2,1,240000,1,1,30,16.16,-0.01,14804.83,59.06,21.24,0,0,"A-Tech Systems, INC",debt_consolidation,217xx,MD
292,40000,240,700,1,4,2,178000,0,1,10,9.95,0.01,5766.83,13.1,23.88,0,284,Avon Local Schools,debt_consolidation,440xx,OH
293,60000,240,1000,4,8,0,197000,1,0,30,20.89,0.99,8611.65,38.1,30.24,0,-7,site manager,debt_consolidation,207xx,MD
294,30000,240,500,3,4,1,448000,0,1,20,6.05,0,5821,83.69,18.76,0,427,Johns Hopkins Medicine International,debt_consolidation,211xx,MD
295,240000,300,2400,1,8,0,697000,0,1,10,11.95,0,18000.52,23.92,27.76,1,336,pharmacist,debt_consolidation,412xx,KY
296,180000,240,3000,4,3,0,548000,0,0,20,11.84,-0.01,18717.48,80.69,25.12,0,336,Safeway Pharmacy,debt_consolidation,801xx,CO
297,50000,240,800,1,1,0,387000,0,1,20,7.95,0.01,24867.48,93.04,26.76,0,343,Director of Human Resources,credit_card,829xx,WY
298,200000,300,2300,3,9,1,494000,1,0,10,6,-0.01,13434.83,62.52,10.35,0,354,WELLS FARGO,debt_consolidation,070xx,NJ
299,70000,240,1100,1,10,2,540000,0,1,10,12,0,40366.35,88.38,30.88,1,4,Senior Technology Manager,debt_consolidation,852xx,AZ
300,150000,300,1900,4,10,0,215000,1,0,30,17.16,0.01,6531.83,42.08,30.88,0,10,Service Desk Associates,credit_card,770xx,TX
301,210000,300,2600,4,10,0,305000,1,0,20,17.11,1,17854.83,57.06,48.12,1,388,Letter carrier,debt_consolidation,193xx,PA
302,90000,240,1300,1,6,1,574000,1,1,0,7.11,1,2366.83,19.1,22.76,1,0,administrative director human resources,debt_consolidation,068xx,CT
303,140000,240,2300,2,3,0,271000,1,0,20,9.05,0,5913.83,51.16,12.35,1,7,Kennesaw State University,credit_card,301xx,GA
304,100000,240,1500,1,10,1,555000,0,1,10,8.95,0.01,26871.65,56.61,16.88,1,302,Managing Partner,credit_card,424xx,KY
305,150000,300,1700,2,6,1,365000,1,0,10,13.05,-0.01,16753.35,23.18,24.88,0,435,Corporate Communications,credit_card,471xx,IN
306,90000,240,1400,1,10,0,371000,0,1,10,13.16,0,64278.17,6.82,42,0,395,yrcw,other,028xx,RI
307,100000,240,1600,2,10,1,241000,1,0,30,4.89,1,2968.35,42.64,7.65,1,7,Truck driver,major_purchase,953xx,CA
308,200000,240,3100,1,10,0,615000,1,1,20,16.16,0.01,122444.83,7.94,46.24,1,329,Manager,debt_consolidation,019xx,MA
309,250000,240,4200,3,8,0,408000,1,0,10,13.11,0,19821,84.48,26,1,2,Management Consultant,debt_consolidation,212xx,MD
310,110000,240,1700,1,4,1,303000,0,1,10,3.05,0.01,287.17,2.86,7,0,298,"NAVY PHYSICIAN, NAVAL OFFICER",credit_card,606xx,IL
311,100000,240,1600,1,1,0,613000,1,1,10,10.95,0,32034.65,80.76,29.35,0,360,Northrop Grumman,debt_consolidation,357xx,AL
312,50000,240,900,4,1,1,136000,1,0,10,11.11,0.01,2818.52,31.46,12.24,1,1,Payroll Administrator,debt_consolidation,757xx,TX
313,130000,240,2200,2,10,1,156000,1,1,20,8,0,11370.83,74.19,16.24,1,276,Superintendent,credit_card,342xx,FL
314,350000,240,5500,2,10,0,656000,1,1,20,10.11,-0.01,137882.65,79.52,26.88,1,376,Attorney/Owner,debt_consolidation,018xx,MA
315,120000,240,1800,1,3,1,160000,1,1,20,14.16,0.01,11545,28.76,24,0,6,State of California/Caltrans,debt_consolidation,935xx,CA
316,210000,240,3200,1,5,2,590000,0,1,20,18.16,-0.01,36222.52,57.34,29.88,1,295,Technical Project Manager,debt_consolidation,647xx,MO
317,120000,240,2100,3,7,2,257000,1,0,20,14.95,0.01,29828.83,68.52,22.35,0,-7,General Manager,debt_consolidation,187xx,PA
318,10000,240,200,3,10,1,350000,0,0,0,7.95,0,5429.83,80.68,8.35,0,289,Office Manager,home_improvement,757xx,TX
319,70000,240,1200,3,7,0,205000,0,0,20,8.95,0,9396.65,54.22,16.76,1,-2,Order Desk Clerk,debt_consolidation,917xx,CA
320,120000,240,1800,1,10,0,527000,0,1,10,6.89,0,12346.65,20.79,11.76,0,419,Software QA manager,credit_card,989xx,WA
321,50000,240,800,1,10,0,636000,0,1,10,12.95,-0.01,8029.52,44.74,30.12,1,302,MTS IV,debt_consolidation,078xx,NJ
322,90000,240,1600,3,5,1,203000,1,0,20,7.16,0,9538.65,55.84,14.24,0,7,owner/operator,debt_consolidation,890xx,NV
323,250000,240,3800,1,2,2,357000,1,1,20,7.05,0.99,958.35,6.44,15.35,1,0,Help Desk Manager,debt_consolidation,280xx,NC
324,40000,240,700,3,9,0,316000,1,0,10,6.89,-0.01,2172.83,35.12,13,1,7,PLANNER,home_improvement,921xx,CA
325,50000,240,800,1,5,0,210000,1,1,10,10.89,0,5107.83,6.5,24.24,0,278,wrymark,car,630xx,MO
326,80000,240,1200,1,9,0,349000,0,1,10,14,0.01,6886,42.5,22.12,1,357,Architect,debt_consolidation,276xx,NC
327,70000,240,1100,1,7,1,264000,1,1,10,6.95,0,6240,39.98,13.12,0,0,Parternships To Uplift Communities,wedding,900xx,CA
328,120000,240,2200,3,1,0,256000,0,0,20,9.95,0,27218.83,62.16,13.24,0,0,TITAN ROOFING,debt_consolidation,010xx,MA
329,60000,240,1100,4,1,1,200000,0,0,20,21.84,0.99,12057.48,23.56,37,1,385,Job Coach,credit_card,441xx,OH
330,200000,300,2500,5,6,1,354000,1,0,20,19,-0.01,9758.65,64.32,26,0,1,Administrative Manager,debt_consolidation,774xx,TX
331,240000,300,2700,3,10,0,303000,1,1,20,8,0.01,3136.17,25.64,27.88,1,365,nurse,debt_consolidation,770xx,TX
332,100000,240,1600,3,4,2,202000,1,0,30,11.89,0.99,11939,72.72,17.88,1,2,Radiologic technologist,debt_consolidation,613xx,IL
333,260000,300,3200,4,10,0,325000,1,0,10,10.89,-0.01,15435.17,54.11,46,1,266,Real Estate Paralegal,credit_card,331xx,FL
334,250000,300,2900,3,10,0,990000,1,0,0,5.05,-0.01,25136,86.22,16.65,1,11,Director,debt_consolidation,334xx,FL
335,280000,240,4500,2,3,0,682000,1,0,10,12.89,0.01,11672.48,41.76,33,1,330,driver,debt_consolidation,782xx,TX
336,350000,240,5400,1,1,1,706000,1,1,10,5.05,0.01,9636.52,19.16,10.24,1,7,Director of Operations,debt_consolidation,347xx,FL
337,150000,240,2300,1,1,0,484000,1,1,20,9.05,1.01,10836,43.96,19.24,1,276,Infrastructure Engineer,home_improvement,851xx,AZ
338,130000,240,2000,1,5,1,313000,0,1,10,4.89,-0.01,12167.17,70.96,8.88,1,-9,Code Enforcement Officer,debt_consolidation,917xx,CA
339,40000,240,700,3,2,1,150000,0,0,30,10,-0.01,3616,34.21,15.76,1,4,Dental Assistant,debt_consolidation,540xx,WI
340,100000,240,1700,4,1,0,277000,1,0,40,13,0.01,15567.83,59.76,34.24,1,364,Teacher,debt_consolidation,761xx,TX
341,30000,240,500,1,9,1,177000,0,1,10,4.89,0.01,4949.35,69.8,16,0,288,Video Editor,credit_card,911xx,CA
342,250000,240,4200,2,10,0,650000,1,0,10,3.89,0.01,6193,48.64,29.24,0,307,Department of State,debt_consolidation,226xx,VA
343,160000,300,2200,5,10,0,206000,1,0,30,5.89,0,10045.48,100.86,21.76,0,336,Correctional Officer,debt_consolidation,278xx,NC
344,350000,300,5000,6,6,0,640000,1,0,20,19.05,0,22426.48,80.82,33.88,0,5,curlew hills memory gardens,debt_consolidation,337xx,FL
345,190000,240,3000,1,9,0,652000,1,1,30,16.11,-0.01,36674.65,77.78,38,1,308,Research Scientist,debt_consolidation,782xx,TX
346,60000,240,900,1,10,0,516000,0,1,20,7,-0.01,8696.48,48.18,26.24,1,494,Engineer,major_purchase,440xx,OH
347,70000,240,1300,6,3,1,894000,1,0,10,3.89,-0.01,2127.83,44.5,4,1,5,Creative Director,small_business,809xx,CO
348,210000,300,2500,3,9,0,240000,1,1,30,11.95,0,15628.48,53.78,34.65,1,530,SALES,debt_consolidation,751xx,TX
349,70000,240,1200,3,10,1,146000,0,0,20,6.11,0,7630.83,83.06,6.76,0,2,Garden Center Clerk,debt_consolidation,124xx,NY
350,250000,240,4200,3,10,0,380000,1,0,20,25.95,-0.01,21913.65,34.26,48,0,1,Cash Operations Supervisor,debt_consolidation,770xx,TX
351,150000,300,2000,4,5,2,197000,1,0,20,16,0,20013.65,83.3,17.76,0,-6,Bookkeeper,credit_card,985xx,WA
352,280000,240,4300,1,9,1,1910000,0,1,10,16.11,0.01,204617.35,97.48,28.12,0,338,Owner/ Sales Rep,credit_card,801xx,CO
353,180000,300,2800,7,5,0,357000,0,0,30,17.84,0,25489.17,82.14,24.24,0,4,driver,debt_consolidation,114xx,NY
354,200000,300,2100,2,1,0,428000,1,1,20,11.11,-0.01,23388,56.6,27.35,1,4,director of development,debt_consolidation,299xx,SC
355,80000,240,1300,3,7,1,244000,1,0,20,11.05,0.99,7328,49.21,13.65,0,5,Financial Service Specialist III,debt_consolidation,331xx,FL
356,100000,240,1800,3,9,1,206000,1,0,10,9,-0.01,9695.65,78.5,12.88,0,0,SERVICES FOR THE UNDERSERVED,debt_consolidation,112xx,NY
357,130000,300,1500,4,8,1,179000,1,0,20,6.89,0,23777.83,83.06,12.24,0,272,Y. Hata  and  Co.  Limited,debt_consolidation,968xx,HI
358,60000,240,1000,3,10,2,343000,0,1,30,4.89,0,5933.65,73.64,28.35,1,362,Trinity United Methodist Church        ,credit_card,244xx,VA
359,220000,240,3600,2,6,0,235000,0,0,30,12.05,0,21887,55.34,20.76,0,322,Team Leader / Foreman,credit_card,766xx,TX
360,80000,240,1300,2,1,1,230000,0,1,0,3.16,0.99,7389.17,63.04,10.35,0,601,Urban Lending Solutions,credit_card,805xx,CO
361,250000,300,3200,5,7,0,512000,1,0,20,16.84,0,31792.52,98.72,38,1,470,Engineer,debt_consolidation,239xx,FL
362,210000,300,2500,3,10,1,305000,1,0,10,4.95,0.01,35710.83,89,10.12,1,-6,Production Manager,credit_card,114xx,NY
363,270000,300,3100,3,10,0,278000,1,1,20,21.95,0,28818.65,51.11,35.76,0,450,Legal Secretary,credit_card,302xx,GA
364,240000,300,2900,4,6,0,390000,0,0,10,9.84,-0.01,13395.83,60.68,12.24,1,-6,Echo Tech,other,105xx,NY
365,240000,240,3600,1,4,0,444000,1,1,10,16.84,0,30441.17,22.91,31.88,1,547,General Counsel,debt_consolidation,442xx,OH
366,120000,300,1400,3,4,0,428000,0,0,10,13.89,1,12474.17,50.2,53.24,1,311,IT Manager,debt_consolidation,553xx,MN
367,80000,240,1200,1,10,0,328000,0,1,20,15.11,0,6304.83,25.39,21.65,1,8,Maintenance Supervisor,debt_consolidation,851xx,AZ
368,350000,240,6500,5,4,1,606000,1,0,10,7.84,0.99,19466,95.71,18,1,291,Owner,other,900xx,CA
369,150000,300,1800,4,10,2,161000,1,0,10,7.05,1,10574.65,40.16,13.12,0,283,Program Manager,credit_card,132xx,NY
370,170000,300,2100,3,3,0,462000,1,0,20,10.16,0.01,28213.17,76.28,18.65,0,292,Hilton,debt_consolidation,891xx,NV
371,200000,300,2300,3,8,0,310000,0,0,20,14,1.01,12640,21.54,35.88,0,338,Operations Manager,home_improvement,856xx,AZ
372,230000,240,3700,2,2,0,796000,0,0,20,15.95,0,12834,32.86,58,0,338,Halliburton,debt_consolidation,760xx,TX
373,100000,240,1800,3,5,1,204000,1,0,20,13,0.01,5502,86,50.76,1,2,Kindergarten teacher,credit_card,553xx,MN
374,30000,240,500,2,1,0,169000,0,1,10,4.11,0.01,5205.83,79.2,9,0,274,Chase,debt_consolidation,981xx,WA
375,80000,240,1300,1,1,0,369000,0,1,20,13.05,-0.01,3483.65,11.5,25.76,0,275,Schlumberger,debt_consolidation,729xx,AR
376,210000,300,2300,2,10,0,435000,0,1,30,10.11,0,111632.48,83.78,20.88,1,346,Teacher,debt_consolidation,550xx,MN
377,140000,240,2200,2,3,1,375000,0,1,10,5.95,-0.01,4215.35,92.9,31.24,1,1,Senior Property Accountant,debt_consolidation,606xx,IL
378,10000,240,200,3,9,0,251000,0,0,40,23.84,0,28415.65,30.24,35.76,1,340,Advocate,home_improvement,770xx,TX
379,250000,300,2900,3,10,2,428000,1,0,20,14.16,0.01,35172.83,74.19,29,0,310,Center Sales Manager,credit_card,280xx,NC
380,300000,240,4800,1,5,1,456000,1,1,20,14.95,0.01,29225.35,34.1,30.76,0,301,Air traffic controller,debt_consolidation,921xx,CA
381,20000,240,400,5,10,1,310000,0,0,20,7.95,0.01,15937.48,68.66,23.12,0,272,Manager,home_improvement,434xx,OH
382,80000,240,1400,3,9,1,159000,1,0,30,13.84,0.01,13271.83,44.12,34.35,1,285,manager,vacation,104xx,NY
383,200000,240,3500,4,10,0,401000,1,0,40,11,0,19950.35,78.7,43.76,1,281,driver,debt_consolidation,450xx,OH
