id,loan_amnt,term,installment,grade,emp_length,home_ownership,annual_inc,verification_status,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,active_credit,emp_title,purpose,zip_code,addr_state,loan_status
3063,220000,300,2600,3,5,2,245000,1,0,7.89,0.01,1568.17,4.71,16,0,270,bank of america,wedding,980xx,WA,0
3972,300000,300,4100,5,3,0,458000,1,20,13.05,0,27243.65,82.01,41.65,0,273,Wilson Tool International,credit_card,550xx,MN,0
4637,50000,240,800,2,10,0,235000,1,20,4,0.01,792.35,30.28,11.35,1,342,Administration,debt_consolidation,282xx,NC,0
1907,140000,240,2300,2,10,1,353000,0,30,12,0,6896.65,53.26,21.76,1,469,Police Officer,debt_consolidation,380xx,TN,0
5957,90000,240,1500,4,1,1,200000,1,40,18.05,0.99,4962.83,16.52,46,0,430,Senior Payroll Specialist,debt_consolidation,074xx,NJ,0
700,250000,240,4100,2,1,1,396000,1,20,9.84,-0.01,23980.52,51.62,24.35,1,290,Business Development Manager,debt_consolidation,331xx,FL,0
3107,130000,300,1900,6,7,0,187000,1,30,5.05,-0.01,5058.48,72.89,33.76,0,-9,shipping clerk,debt_consolidation,085xx,NJ,0
5243,70000,240,1100,3,6,1,187000,1,30,8.89,3.02,2591.35,44.88,16.65,0,323,Maintaince,debt_consolidation,470xx,IN,0
4827,200000,240,3600,4,3,1,370000,1,20,9.11,0.01,18490.17,71.34,13,0,8,Account Rep,debt_consolidation,891xx,NV,0
7178,160000,300,1700,2,10,0,498000,1,10,12,0,24615.65,35.48,40.65,0,385,federal gov't - SSA,debt_consolidation,117xx,NY,0
1095,350000,240,5600,2,10,0,706000,1,10,8.11,-0.01,33188,43.52,21.24,1,290,Financial advisor ,credit_card,334xx,FL,0
909,350000,300,4100,3,10,0,513000,1,20,17.16,-0.01,23287,64.68,29,1,9,Chief Fire Officer/Fire Marshal,debt_consolidation,190xx,PA,0
636,100000,300,1300,4,6,1,117000,1,20,9,0,6893.17,44.76,22.24,1,-4,visual merchandiser/ stylist,credit_card,114xx,NY,0
5526,350000,300,5000,6,10,1,357000,1,20,9.11,0,29188.48,85.4,28.24,0,293,US Army,debt_consolidation,985xx,WA,0
2871,60000,240,1000,2,1,0,285000,1,10,7.05,0,5886.83,80.38,19.12,0,-3,Frito Lay ,credit_card,922xx,CA,1
938,40000,240,700,3,10,2,331000,1,20,20.95,0.01,8346.65,34.6,31.88,1,424,Nursing -Asst.,credit_card,485xx,MI,1
1829,40000,240,800,6,2,0,244000,1,10,11.16,0,7753,74.28,17.24,1,0,mechine opperator,debt_consolidation,029xx,RI,0
236,240000,240,4000,3,7,0,269000,1,30,16.11,-0.01,8803.65,61.6,30.88,0,-4,Automotive technician,home_improvement,785xx,TX,0
7400,180000,300,2300,5,6,0,372000,1,20,10.05,-0.01,4070.17,58.46,20.12,0,0,Therapy Manager,debt_consolidation,151xx,PA,0
8452,60000,240,1100,3,3,1,197000,1,20,12,0.01,10618.65,80.42,16.24,0,-6,personal banker,debt_consolidation,700xx,LA,0
8575,320000,300,3900,3,10,0,347000,1,20,8,0,31781.48,89.76,14.35,0,343,USAF,credit_card,199xx,DE,0
6450,70000,240,1200,3,2,1,195000,1,30,9.11,1.01,8434.83,73.64,30.65,0,282,Accounts receivable,debt_consolidation,910xx,CA,0
7656,60000,240,1000,3,5,1,297000,1,20,22.89,1,2454.83,23.3,36.88,1,407,Aviation Medicine NCOIC,debt_consolidation,121xx,NY,1
2301,80000,240,1500,4,4,1,90000,1,20,4.16,0.01,9641.83,68.06,5,1,4,Slot Attendant,credit_card,925xx,CA,0
6639,120000,300,1400,4,2,0,297000,1,20,21,0,8835.65,51.14,50.76,0,317,sur la table,credit_card,950xx,CA,0
2345,70000,240,1000,2,10,0,430000,1,20,20.05,0,9059.17,28.16,37,1,296,police sergeant,debt_consolidation,212xx,MD,0
9069,190000,240,3400,4,10,0,296000,1,30,17.95,-0.01,9747.65,63.32,32.35,1,304,Senior Pricing Analyst,debt_consolidation,142xx,NY,0
1993,120000,240,1900,1,3,0,457000,0,20,11.89,0.01,23846.17,61.2,37,0,294,Murphy Anderson PLLC,debt_consolidation,200xx,DC,1
6869,100000,300,1400,5,1,1,303000,1,10,12.11,0,5255.83,32.02,27.35,1,9,RN,debt_consolidation,960xx,CA,0
3436,40000,240,800,5,4,1,265000,0,20,11.95,0,18020.35,59.74,17.76,1,386,Customer Service Supervisor,debt_consolidation,100xx,NY,0
8433,150000,240,2500,2,8,0,456000,0,20,21.89,0,12789.65,56.61,43.24,0,274,Supervisor,debt_consolidation,917xx,CA,1
3264,240000,240,3900,2,10,1,434000,1,20,9.11,-0.01,28242,89.4,33.24,1,7,ATFP Chief,debt_consolidation,920xx,CA,1
7290,100000,240,1700,3,5,0,306000,1,20,11.95,-0.01,10498.52,39.6,22.12,1,9,supervisor,credit_card,856xx,AZ,0
5236,350000,300,4800,5,1,1,494000,1,20,6.95,0,18174,57.72,28.35,1,486,Kast Construction,credit_card,333xx,FL,0
6440,100000,240,1700,3,2,1,153000,0,10,8.84,0,7414.83,86.56,18.24,0,381,Medical Support Specialist,debt_consolidation,972xx,OR,1
616,120000,240,1900,3,9,0,265000,0,20,12.89,0.01,19793.35,61.14,19.76,1,322,Food server,debt_consolidation,953xx,CA,0
4127,90000,240,1600,2,10,2,220000,0,30,13.11,-0.01,13468.83,44.96,17.12,0,-2,MissionValley Bank,debt_consolidation,913xx,CA,0
782,50000,240,700,2,3,1,133000,0,20,6.11,0.01,4949.35,69.32,6.65,1,10,Housekeeper,credit_card,197xx,DE,1
745,50000,240,800,1,10,0,257000,0,10,7.89,0.01,10472.83,32.56,15.12,1,381,Dispatcher,major_purchase,774xx,TX,1
775,50000,240,700,1,10,1,540000,0,30,9.05,0.01,24082.35,70.88,25.24,1,3,E-9,debt_consolidation,224xx,VA,1
5339,180000,300,2400,5,10,0,268000,1,40,17,0,15416.35,75.88,27.76,1,-1,Sr Billing Specialists,debt_consolidation,633xx,MO,0
4299,300000,300,3800,4,10,0,610000,1,20,12.16,0.01,14896.52,72.36,41,0,328,Derrickman,debt_consolidation,705xx,LA,0
5361,80000,240,1300,3,1,1,151000,0,20,11.95,-0.01,7020,54.08,17.76,1,0,Medical Assistant,debt_consolidation,336xx,FL,0
6364,100000,300,1300,5,1,1,450000,1,10,6.89,1,12952,97.39,13.88,0,339,Dept of the Navy,moving,920xx,CA,0
4102,60000,240,1000,2,10,2,228000,0,20,8.89,-0.01,6554,59.36,22.12,1,372,Human Resource Tech,debt_consolidation,654xx,MO,1
2779,40000,240,700,2,3,1,260000,0,20,5.89,1,10525.65,38.29,21,1,8,assistant director,debt_consolidation,945xx,CA,0
4852,200000,300,2500,3,5,1,247000,1,30,12,-0.01,19499,54.86,33.24,0,295,i/o data centers,debt_consolidation,853xx,AZ,0
4761,100000,240,1700,2,2,2,186000,0,20,9,-0.01,6250.17,71.8,13.88,0,276,Brunswick County 911,debt_consolidation,284xx,NC,1
7073,60000,240,1200,6,6,1,163000,1,10,8.84,0.01,6462.65,80.26,14.88,1,1,Inbound Customer Service,debt_consolidation,967xx,HI,0
3183,350000,240,5900,3,10,0,790000,1,20,12.05,0,23837.17,75.52,35.76,1,385,Chief of Staff,debt_consolidation,200xx,DC,1
7182,170000,240,3200,4,10,0,228000,0,10,12,-0.01,8733.35,56.24,34.12,0,309,Kroger company,credit_card,410xx,KY,0
4178,150000,300,1500,2,10,0,413000,0,10,13,0.01,1736.83,2.64,33,1,390,Counselor,debt_consolidation,971xx,OR,0
4987,140000,300,1900,5,10,1,179000,1,20,18.05,-0.01,13124.48,47.92,20.65,1,-6,Wells Fargo Bank,debt_consolidation,195xx,PA,0
3470,100000,240,1600,2,10,0,306000,1,20,10.89,-0.01,13544.65,53.06,21.76,0,468,3M,credit_card,540xx,WI,0
690,100000,300,1400,5,1,1,175000,1,40,11.89,0,25144.83,78.4,15.24,1,8,Forklift operator,debt_consolidation,156xx,PA,0
4558,90000,240,1600,3,5,0,339000,0,10,7.89,0,4531.48,92.36,16.12,0,459,CM Mitchel Inc,credit_card,907xx,CA,1
5343,90000,240,1600,3,3,1,129000,1,10,5.05,0.01,11476.65,98.22,7.88,0,4,nail tech,vacation,331xx,FL,0
1651,40000,240,700,2,2,0,231000,0,10,10.89,1.01,2140,39.84,26.88,0,308,Laborer,other,370xx,TN,0
8839,350000,300,4200,4,10,1,600000,1,10,7.95,0.01,25618.35,56.5,22.88,1,304,Chief Knowledge Officer,credit_card,236xx,VA,0
6448,80000,240,1300,3,10,1,188000,1,30,4.84,0,9515.17,100.78,12.88,0,3,safety/wash foreman,credit_card,613xx,IL,0
6524,130000,240,2300,3,7,0,190000,1,30,22,-0.01,16809,43.78,30.12,0,3,Regent Care Center of Reno,debt_consolidation,895xx,NV,0
5623,100000,300,1200,4,1,1,190000,1,30,16.84,0.01,11206.83,45.38,27.24,1,528,Accounting Associate,credit_card,633xx,MO,0
7777,60000,240,1100,3,2,1,150000,1,20,10.95,0.01,6452.52,23.56,14.88,0,355,waltcoinc,credit_card,532xx,WI,1
5261,140000,240,2300,3,1,1,300000,1,0,8.89,2,1524.83,28.14,17.24,1,-7,Legal Administrative Assistant,debt_consolidation,070xx,NJ,0
3643,120000,300,1400,3,7,0,213000,1,30,13.05,0.01,6018.52,51.92,45.12,1,299,Administrative Assistant,debt_consolidation,482xx,MI,0
7698,350000,300,5000,6,10,0,456000,1,20,20.11,0,15755.35,32.52,57.35,0,435,"supreme metal, inc.",debt_consolidation,300xx,GA,0
7664,60000,300,700,3,10,0,253000,1,20,6.89,0.01,2015.52,68.1,23.24,0,365,farm bureau insurance ,home_improvement,484xx,MI,1
8134,40000,240,800,4,10,1,265000,0,10,11.11,0.01,13152,94.01,20,0,296,Brodeur Partners,debt_consolidation,200xx,DC,0
3815,180000,240,3100,3,5,0,270000,1,20,16.11,0.01,26347.48,56.44,24.12,1,-8,Branch Manager,debt_consolidation,791xx,TX,0
2679,90000,240,1500,3,3,2,625000,1,10,9.05,0.01,5610.83,57.42,15.88,0,0,JPMorgan Chase Bank,home_improvement,100xx,NY,0
7901,240000,240,3800,1,4,1,561000,1,20,19.16,0,30392.52,43.6,45.12,1,-543,Deputy District Attorney,credit_card,921xx,CA,1
7589,160000,300,1800,3,2,0,326000,1,20,7.89,0.01,22848.17,80.34,15.24,1,328,service writer,debt_consolidation,236xx,VA,0
37,180000,300,2200,3,10,0,657000,1,10,12,0,16231,79.36,43.76,0,312,Federal Bureau of Investigation,credit_card,265xx,WV,0
2352,90000,240,1300,2,10,2,329000,1,10,13.11,1.01,5267,21.76,28.12,1,280,Security Administrator,credit_card,550xx,MN,0
4760,90000,240,1500,2,1,1,269000,0,10,9.16,-0.01,9303.65,72.44,15.12,1,3,Librarian,credit_card,988xx,WA,1
2526,350000,240,6500,4,5,0,574000,1,20,14,0,24925.83,72.5,27.12,0,335,Department of Homeland Security,debt_consolidation,221xx,VA,0
4627,290000,300,3300,3,2,1,694000,1,20,17.16,0.01,12884.52,41.18,44.65,1,348,Senior Business Consultant,debt_consolidation,890xx,NV,0
1853,320000,300,3800,3,7,0,397000,1,20,17.11,0,33534.83,81.78,24.76,0,286,CBPO,debt_consolidation,481xx,MI,0
3368,150000,240,2300,1,3,1,225000,0,10,15.84,0,14809.52,36.68,35.88,0,296,Kaiser Permanente Division of Research,debt_consolidation,945xx,CA,1
8642,250000,300,3600,5,2,2,318000,1,10,10.16,0.01,5098.35,33.34,27.35,0,352,Superstition plumbing,debt_consolidation,851xx,AZ,0
7767,250000,300,3300,5,5,1,503000,1,20,5.05,-0.01,20133,148,6.88,1,-6,VP of MultiFamily Investments,debt_consolidation,940xx,CA,0
6693,260000,240,4800,4,3,1,303000,1,20,11.95,0.01,20409,94.9,21.65,1,270,Related Management,debt_consolidation,900xx,CA,0
1527,170000,240,3000,4,2,1,207000,0,10,6.95,0,8180.65,70.26,18.76,1,1,Branch Manager,debt_consolidation,748xx,OK,0
5043,250000,300,2600,2,1,0,322000,1,20,9.05,0.01,36364.65,60.88,33.76,0,484,Florida Courts System,debt_consolidation,324xx,FL,1
327,70000,240,1100,1,7,1,264000,1,10,6.95,0,6240,39.98,13.12,0,0,Parternships To Uplift Communities,wedding,900xx,CA,1
574,40000,240,800,3,10,0,256000,1,20,8,0.01,4610.83,22.3,18.35,0,7,Meat Cutter,medical,605xx,IL,0
3914,180000,240,2800,2,5,2,253000,1,10,5.89,0.01,18306.83,65.41,22.12,0,316,Oakwood Hospital & Medical Center,debt_consolidation,481xx,MI,1
6851,80000,240,1400,3,10,0,285000,1,30,13.05,0.01,83238.83,58.96,31.35,0,403,United incentives,debt_consolidation,191xx,PA,1
4743,160000,300,2000,4,10,0,293000,1,20,11.95,0,24492.35,70.72,29,0,315,Accounting Manager,debt_consolidation,350xx,AL,0
7303,150000,240,2600,2,10,0,243000,0,20,10.84,0.01,13040.52,30.18,34.65,0,377,nurse,debt_consolidation,486xx,MI,0
510,100000,240,1700,3,10,1,350000,1,0,9.89,2,7114.52,37.52,25.24,0,304,General Manager,debt_consolidation,415xx,KY,0
861,100000,240,1700,2,1,1,194000,0,10,9.84,0.01,8858.52,74.92,16.35,0,454,HK ,debt_consolidation,100xx,NY,1
2628,120000,240,1800,1,9,0,894000,1,10,11.95,0,7769.17,35.59,26.24,1,1,Physician Assistant ,credit_card,922xx,CA,1
6738,260000,300,3500,5,2,0,350000,1,20,10.95,0,23109.65,97.8,28.88,0,307,Vatterott College,debt_consolidation,648xx,MO,0
1096,50000,240,900,3,10,1,125000,1,30,7.84,-0.01,3304.35,68.61,29,0,300,data processor,debt_consolidation,218xx,MD,0
3494,100000,240,1700,3,3,1,213000,0,30,19.11,0.01,6926.83,76.3,25.24,1,-2,Co-Manager,credit_card,770xx,TX,0
4282,100000,240,1600,2,5,2,756000,0,0,16,0,9396.52,66.12,20.88,0,280,Westgate Resorts,credit_card,328xx,FL,1
4870,280000,240,4300,1,10,0,622000,1,20,19.05,0,51475.83,68.24,39.12,0,465,Chief compliance officer,credit_card,077xx,NJ,1
2324,100000,240,1600,2,1,0,260000,0,0,11.16,-0.01,1538.35,31.7,16.12,1,-7,Goddard Riverside Community Center,car,100xx,NY,0
580,60000,240,1000,2,1,0,280000,1,30,23.84,0,11900.65,37.71,48.12,1,0,Sr. Financial Planner Consultant,home_improvement,074xx,NJ,0
4101,200000,240,3400,2,10,1,310000,1,10,13.05,0.01,23499.17,63.16,22.24,0,295,Landmark Aviation Charleston,credit_card,294xx,SC,1
4505,170000,300,2300,5,10,0,267000,1,20,10.16,0.01,17926.48,78.6,30.76,0,305,keffeler pharmaceutical inc./myers medic,debt_consolidation,954xx,CA,0
1679,100000,240,1700,3,2,0,217000,1,40,13,0.01,7726,28.31,24.35,1,348,social worker,debt_consolidation,623xx,IL,0
4149,320000,300,4000,4,10,0,395000,1,20,17,0.01,17119,43.11,24.24,1,295,Technical Support,debt_consolidation,981xx,WA,0
6673,60000,240,900,2,8,0,169000,1,20,9.05,-0.01,9762.52,77.96,20.65,0,273,Koinonia Family Services,debt_consolidation,953xx,CA,1
8072,130000,240,2100,1,4,1,298000,0,20,6.11,0,16569.83,52.61,13,0,303,Program Operations Manager,credit_card,606xx,IL,1
6656,140000,240,2400,3,1,0,240000,1,20,8.89,-0.01,13707.35,58.88,20,1,11,houseman,debt_consolidation,109xx,NY,0
6554,260000,300,3500,4,3,2,297000,1,20,9.89,-0.01,37441.35,74.46,24.88,1,376,Sisters of charity hospital,debt_consolidation,142xx,NY,0
6256,120000,240,2100,4,5,0,287000,1,20,11.89,0.01,10928.83,57.54,38,1,-9,Accounts Payable Technician ,debt_consolidation,997xx,AK,0
1169,140000,240,2300,2,4,0,428000,1,20,13.89,0.01,13509.52,56.64,22.24,1,5,Developer,debt_consolidation,923xx,CA,1
3043,120000,300,1300,3,10,0,297000,0,20,17.11,-0.01,5972.17,17.22,29,1,9,Tech,home_improvement,326xx,FL,0
7172,250000,240,4100,2,1,1,241000,1,20,9.89,0,10417.35,53.68,22.88,0,-10,Academy for Urban Leadership,debt_consolidation,088xx,NJ,0
3980,230000,300,2900,5,5,0,306000,1,10,7.89,0.01,11046.48,92.42,21.24,0,5,President,debt_consolidation,276xx,NC,0
3443,40000,240,600,1,1,1,272000,0,10,10.16,0,1935.65,6.01,20,1,294,Project Manager,debt_consolidation,977xx,OR,1
4936,150000,300,1600,2,10,0,204000,1,10,32.84,-0.01,16442.65,23.68,61,1,364,CUSTOMER SERVICE LEAD REPRESENTATIVE,debt_consolidation,066xx,CT,0
4745,80000,240,1400,3,10,0,157000,0,40,14.89,1,18419,72.98,30.65,1,282,manager,debt_consolidation,446xx,OH,0
2733,260000,240,4300,2,1,1,325000,0,20,21,0.01,22630.65,24.09,42,0,366,Registered Nurse,debt_consolidation,591xx,MT,0
6512,280000,300,4000,6,10,1,390000,1,30,11.05,-0.01,65132.35,93.59,31.35,1,5,Branch Manager,debt_consolidation,840xx,UT,0
6617,150000,240,2700,4,6,1,410000,0,10,8.16,-0.01,16598,61.42,8.76,0,0,shah group inc,other,073xx,NJ,0
7634,240000,300,2800,3,2,0,1350000,0,20,7.95,-0.01,401397.35,90.22,20,1,305,CEO,credit_card,941xx,CA,0
7630,220000,300,2700,3,10,0,290000,1,20,17.05,0.01,21666,53.71,39,0,384,Respiratory Therapist,debt_consolidation,953xx,CA,1
52,80000,240,1500,3,10,0,310000,1,30,12,-0.01,18961.35,92.78,23,1,296,PGW Pittsburgh Glassworks,credit_card,159xx,PA,0
3154,220000,300,2600,3,10,0,342000,1,30,12.11,-0.01,14352.35,55.16,22.12,0,283,Driver,debt_consolidation,761xx,TX,0
3050,60000,240,1000,4,10,2,189000,0,20,9.89,0,9484.35,65.36,21.24,0,345,National Liberty Museum,home_improvement,191xx,PA,0
2309,130000,240,2300,3,2,0,250000,0,30,8.89,0,21274,62.28,19.65,1,300,warehouse,credit_card,070xx,NJ,0
8355,60000,240,1000,4,3,0,293000,0,40,17,0,16232,66.18,29.24,0,3,Demand Planner,debt_consolidation,631xx,MO,0
8694,160000,300,1900,4,1,2,256000,1,30,10.95,-0.01,15063.83,69.18,13.24,0,7,Employee,debt_consolidation,928xx,CA,0
3751,250000,240,4000,1,10,0,335000,0,20,11.95,0.01,32241.83,28.5,20.88,0,399,Dr Steven Shandley,debt_consolidation,601xx,IL,1
4460,30000,240,600,3,1,0,246000,0,40,21,-0.01,13921.83,33.89,34.12,1,269,Intake Therapist,debt_consolidation,801xx,CO,0
6427,80000,240,1400,4,5,1,190000,0,10,9.05,1.01,3272.17,49.1,40.76,0,5,Special Ed Teacher / Homebound Teacher,debt_consolidation,381xx,TN,0
144,200000,300,2300,3,1,0,697000,1,10,16.05,0.01,14765.65,47.52,36,1,7,Sales Manager,debt_consolidation,743xx,OK,0
2441,200000,300,2100,2,10,0,438000,1,30,8.95,0.01,3508.83,16.52,24.12,1,0,Network Technician,home_improvement,853xx,AZ,0
6951,130000,240,2400,4,1,1,231000,1,20,8.05,0,11886,69.59,11.24,1,3,Int. Sales Coordinator,debt_consolidation,108xx,NY,0
2860,280000,300,2700,2,10,0,490000,1,20,8.84,0.01,19924.35,48.74,50.12,0,345,New Mexico State University,debt_consolidation,880xx,NM,0
5417,170000,300,2500,6,10,1,328000,1,20,11.05,-0.01,14336,87.52,23,0,280,manager,debt_consolidation,622xx,IL,0
4296,20000,240,300,3,2,1,210000,0,10,8.05,0.01,189.17,14.61,24.88,0,282,Payroll and billing specialist,debt_consolidation,606xx,IL,0
5127,100000,240,1700,4,2,1,235000,1,10,5.95,0,3670,91.22,11,0,2,paragon,debt_consolidation,104xx,NY,0
4520,350000,240,6500,4,2,1,890000,1,20,14.16,0.01,14207.35,61.5,22.88,0,319,R/GA,credit_card,068xx,CT,0
251,130000,240,2000,1,10,0,586000,0,10,14.05,-0.01,27299.35,20.88,25.65,1,550,Business Operations Mgr,credit_card,750xx,TX,1
4706,160000,300,2000,4,4,0,190000,1,30,18.05,0.01,10906.48,40.76,20.88,1,4,"Executive Admin Asst., Admin. Manager",debt_consolidation,327xx,FL,0
5539,270000,300,3700,5,8,1,310000,1,10,15.89,0.01,24380.83,75.54,41.12,0,0,nordstrom,debt_consolidation,212xx,MD,0
3550,60000,240,1000,2,5,0,528000,0,10,8.89,0.99,6647,90.04,21.76,1,345,Business Analyst/Software designer,debt_consolidation,712xx,LA,1
6619,80000,240,1500,4,3,0,394000,1,10,9.05,-0.01,11086.83,69.7,16.76,0,-3,town of lafayette,debt_consolidation,130xx,NY,0
5681,120000,300,1500,5,3,1,200000,0,10,6.89,-0.01,10558,68.1,15.24,1,0,Warehouse Manager,debt_consolidation,281xx,NC,0
7450,120000,300,1400,3,10,0,273000,1,10,8,0.01,12110.65,69.52,25,1,450,QA Analyst,home_improvement,549xx,WI,1
6076,250000,240,4400,5,9,0,425000,1,20,12,0.01,46154.52,91.14,36.88,0,328,Pacific Maritime Association,debt_consolidation,902xx,CA,0
6162,120000,240,1900,1,10,0,466000,0,10,7,-0.01,10984.83,51.51,29.12,1,8,General Manager,debt_consolidation,144xx,NY,1
2999,100000,240,1500,1,10,0,247000,1,20,11.05,0,5898.52,33,29.24,1,-6,Business analyst,car,890xx,NV,1
7792,110000,240,1900,2,7,1,162000,1,20,8,0.01,13249.65,95.71,18.12,0,2,Dental assistant,credit_card,223xx,VA,1
8492,200000,240,3200,2,9,0,571000,0,20,10.16,0.01,44736.35,98.68,31.88,1,320,Active Duty Uniformed Services (LCDR),debt_consolidation,986xx,WA,1
5948,140000,300,1900,5,3,2,445000,1,0,7.95,0,6503.48,88.8,11.88,0,438,senior systems technician,debt_consolidation,180xx,PA,0
5208,120000,300,1400,3,1,1,206000,0,20,6.05,0,3068,88.41,27.24,0,5,FCM Travel,debt_consolidation,024xx,MA,0
8581,160000,300,2100,5,1,0,294000,1,30,10,1,16019.35,69.04,22.65,0,319,Store Manager,debt_consolidation,641xx,MO,0
8925,40000,240,600,2,2,1,291000,1,0,7.16,-0.01,564.83,16,15.35,1,-2,Chase,debt_consolidation,113xx,NY,0
7798,100000,240,1600,3,4,0,194000,1,10,8.05,0,7970.35,49.04,8.76,1,6,Operator,debt_consolidation,704xx,LA,0
8870,120000,300,1400,4,1,0,300000,0,20,11.11,-0.01,10041.35,68.42,26,0,-4,Production helper,debt_consolidation,612xx,IL,0
7931,240000,300,3000,3,9,2,269000,1,30,7.05,-0.01,28506.48,95.04,12.88,0,-1,Camber Corporation,credit_card,357xx,AL,0
8076,240000,300,3200,5,10,1,296000,1,30,15.95,-0.01,17165.17,56.64,32,1,270,DRIVER,debt_consolidation,104xx,NY,0
5183,100000,240,1700,2,6,0,328000,1,30,17.05,0.01,14542.65,58.8,49,0,336,Teacher of the Blind,debt_consolidation,232xx,VA,1
8135,200000,300,2500,3,10,0,375000,1,30,14.11,0,27133.35,79.19,32,1,339,hamilton county dds,credit_card,451xx,OH,0
5928,120000,300,1500,5,5,1,193000,1,20,21,0,2666.35,22.69,23,1,299,Grinder/machinist,debt_consolidation,852xx,AZ,0
3047,200000,240,3400,3,6,1,266000,1,30,16.89,-0.01,27524,70,38.76,0,323,Boys & Girls Clubs of Imperial Valley,debt_consolidation,922xx,CA,0
6540,60000,240,1000,3,10,0,206000,1,10,7,1.99,3068.48,41.56,21.12,0,-4,Restaurant General Manager,debt_consolidation,937xx,CA,0
8569,180000,300,2400,5,8,0,1010000,1,10,4,-0.01,3493.83,93.94,16,0,-1,Sales,home_improvement,076xx,NJ,0
5844,200000,240,3100,1,3,0,505000,0,10,16.89,0.01,29530,39.58,39.88,1,7,Software Engineer,debt_consolidation,300xx,GA,1
873,120000,300,1500,4,4,0,278000,1,20,9.89,1.99,36334.83,72.76,18.88,1,6,Registered Nurse,other,474xx,IN,0
5807,120000,300,1500,4,9,0,409000,1,20,6.11,-0.01,292.26,2.81,26.24,0,485,acme bus corp,other,119xx,NY,0
2319,120000,300,1300,2,7,0,385000,1,20,15.89,0.01,11133.65,38.04,38.24,1,1,Field Engineer,home_improvement,195xx,PA,0
1931,180000,240,2700,1,1,0,206000,1,20,15.05,-0.01,26177,54.4,50.24,0,321,Marcus Autism Center,debt_consolidation,303xx,GA,1
8374,100000,300,1200,3,10,0,510000,1,10,11.95,0,5100.65,23.72,15.76,1,5,Supervisor,home_improvement,158xx,PA,0
6783,80000,240,1600,7,4,1,119000,1,30,7.95,-0.01,15390.35,68.69,10.76,1,269,Taking care of people ,small_business,075xx,NJ,0
5900,170000,240,2700,2,3,0,303000,1,20,14.11,0.01,34759.48,51.46,30.65,1,380,Life Insurance Agent,credit_card,631xx,MO,0
3449,130000,300,1600,4,5,0,130000,1,20,4.95,0.99,9805.35,66.4,8.24,0,362,Lead custodian,debt_consolidation,660xx,KS,0
6079,210000,240,3400,2,9,1,340000,1,10,8.95,0,4587,36.4,21.35,0,-6,Director,debt_consolidation,480xx,MI,0
1410,320000,300,4200,5,9,0,384000,1,10,14.95,-0.01,31383.65,87.18,28.24,1,5,Senior Accountant,debt_consolidation,953xx,CA,0
3903,40000,240,700,4,1,1,225000,1,0,4,0,3359.65,94.12,3.76,0,-2,E.M. Sergeant,debt_consolidation,070xx,NJ,0
3187,200000,240,3300,2,10,0,422000,1,30,10,0.01,10252.83,57.64,39.65,0,350,Vice President,debt_consolidation,759xx,TX,1
4401,250000,300,2900,3,7,0,407000,1,20,13.05,0.99,20171.65,80.36,26.65,1,-6,Software Engineer,debt_consolidation,840xx,UT,0
7347,100000,240,1700,3,7,0,310000,1,20,9,0,2200.35,55.9,14.76,0,-2,"Schreiber Foods, Inc.",home_improvement,643xx,MO,0
1949,350000,300,4000,3,3,0,835000,1,10,8.11,-0.01,34630.65,66.28,24.12,1,335,"Manager, Security Consulting",credit_card,786xx,TX,0
3794,150000,300,1500,2,2,1,394000,0,20,16.95,0.01,15171.65,35.71,45.24,1,297,accounting manager,credit_card,949xx,CA,0
2427,340000,240,5900,3,8,2,475000,1,20,18.89,0,13908.83,84.86,67,1,456,Registered Nurse,debt_consolidation,140xx,NY,1
3594,240000,300,2600,2,10,1,489000,0,10,4.95,0.01,25191.65,91.94,15,1,271,Account Manager,credit_card,366xx,AL,1
5847,30000,240,600,2,1,2,110000,0,20,12.05,0.01,12306.83,65,14,0,344,pizza hut,debt_consolidation,880xx,NM,1
